rank,mod_type,fll_bw,costas_bw,sym_bw,preamble_size,avg_ber,min_ber,avg_pdr,max_noise_tolerance,composite_score,tested_scenarios
304,BPSK,0.0628,0.11,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
305,QPSK,0.02,0.1,0.133,32,0.0,0.0,80.0,0.0,1798.4,1
306,QPSK,0.05,0.06,0.067,32,0.0,0.0,80.0,0.0,1798.4,1
307,QPSK,0.05,0.035,0.019,32,0.0,0.0,80.0,0.0,1798.4,1
308,QPSK,0.0314,0.07,0.109,32,0.0,0.0,80.0,0.0,1798.4,1
309,QPSK,0.0314,0.085,0.097,32,0.0,0.0,80.0,0.0,1798.4,1
310,QPSK,0.0628,0.04,0.093,32,0.0,0.0,80.0,0.0,1798.4,1
311,QPSK,0.05,0.035,0.039,32,0.0,0.0,80.0,0.0,1798.4,1
312,QPSK,0.0314,0.1,0.017,32,0.0,0.0,80.0,0.0,1798.4,1
313,QPSK,0.02,0.03,0.089,32,0.0,0.0,80.0,0.0,1798.4,1
314,QPSK,0.05,0.05,0.087,32,0.0,0.0,80.0,0.0,1798.4,1
315,QPSK,0.05,0.065,0.073,32,0.0,0.0,80.0,0.0,1798.4,1
316,QPSK,0.0628,0.095,0.099,32,0.0,0.0,80.0,0.0,1798.4,1
317,QPSK,0.02,0.035,0.109,32,0.0,0.0,80.0,0.0,1798.4,1
318,QPSK,0.0628,0.09,0.063,32,0.0,0.0,80.0,0.0,1798.4,1
319,QPSK,0.02,0.055,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
320,QPSK,0.05,0.08,0.053,32,0.0,0.0,80.0,0.0,1798.4,1
321,BPSK,0.0628,0.1,0.053,32,0.0,0.0,80.0,0.0,1798.4,1
322,QPSK,0.02,0.12,0.053,32,0.0,0.0,80.0,0.0,1798.4,1
323,QPSK,0.02,0.02,0.085,32,0.0,0.0,80.0,0.0,1798.4,1
324,QPSK,0.05,0.115,0.125,32,0.0,0.0,80.0,0.0,1798.4,1
325,QPSK,0.0314,0.05,0.019,32,0.0,0.0,80.0,0.0,1798.4,1
326,QPSK,0.05,0.055,0.037,32,0.0,0.0,80.0,0.0,1798.4,1
327,QPSK,0.05,0.07,0.005,32,0.0,0.0,80.0,0.0,1798.4,1
328,QPSK,0.02,0.115,0.137,32,0.0,0.0,80.0,0.0,1798.4,1
329,QPSK,0.0628,0.09,0.013,32,0.0,0.0,80.0,0.0,1798.4,1
330,QPSK,0.0314,0.08,0.011,32,0.0,0.0,80.0,0.0,1798.4,1
331,QPSK,0.02,0.04,0.099,32,0.0,0.0,80.0,0.0,1798.4,1
332,QPSK,0.0314,0.105,0.065,32,0.0,0.0,80.0,0.0,1798.4,1
333,BPSK,0.02,0.03,0.005,32,0.0,0.0,80.0,0.0,1798.4,1
334,BPSK,0.02,0.115,0.005,32,0.0,0.0,80.0,0.0,1798.4,1
335,QPSK,0.05,0.06,0.029,32,0.0,0.0,80.0,0.0,1798.4,1
336,QPSK,0.0628,0.06,0.075,32,0.0,0.0,80.0,0.0,1798.4,1
337,BPSK,0.0314,0.12,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
338,BPSK,0.0314,0.065,0.041,32,0.0,0.0,80.0,0.0,1798.4,1
339,QPSK,0.0314,0.1,0.085,32,0.0,0.0,80.0,0.0,1798.4,1
340,BPSK,0.0314,0.045,0.053,32,0.0,0.0,80.0,0.0,1798.4,1
341,BPSK,0.0628,0.08,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
342,BPSK,0.0314,0.115,0.017,32,0.0,0.0,80.0,0.0,1798.4,1
343,QPSK,0.0628,0.085,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
344,BPSK,0.0314,0.1,0.021,32,0.0,0.0,80.0,0.0,1798.4,1
345,QPSK,0.05,0.065,0.107,32,0.0,0.0,80.0,0.0,1798.4,1
346,QPSK,0.0314,0.045,0.109,32,0.0,0.0,80.0,0.0,1798.4,1
347,BPSK,0.02,0.08,0.053,32,0.0,0.0,80.0,0.0,1798.4,1
348,QPSK,0.0314,0.05,0.073,32,0.0,0.0,80.0,0.0,1798.4,1
349,QPSK,0.02,0.115,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
350,QPSK,0.05,0.115,0.137,32,0.0,0.0,80.0,0.0,1798.4,1
351,QPSK,0.0628,0.08,0.069,32,0.0,0.0,80.0,0.0,1798.4,1
352,BPSK,0.0314,0.05,0.005,32,0.0,0.0,80.0,0.0,1798.4,1
353,QPSK,0.0314,0.11,0.049,32,0.0,0.0,80.0,0.0,1798.4,1
354,BPSK,0.02,0.075,0.019,32,0.0,0.0,80.0,0.0,1798.4,1
355,QPSK,0.05,0.11,0.127,32,0.0,0.0,80.0,0.0,1798.4,1
356,BPSK,0.02,0.11,0.011,32,0.0,0.0,80.0,0.0,1798.4,1
357,QPSK,0.02,0.09,0.121,32,0.0,0.0,80.0,0.0,1798.4,1
358,BPSK,0.0314,0.055,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
359,QPSK,0.0314,0.055,0.045,32,0.0,0.0,80.0,0.0,1798.4,1
360,QPSK,0.02,0.09,0.019,32,0.0,0.0,80.0,0.0,1798.4,1
361,QPSK,0.0314,0.07,0.105,32,0.0,0.0,80.0,0.0,1798.4,1
362,QPSK,0.0314,0.065,0.081,32,0.0,0.0,80.0,0.0,1798.4,1
363,BPSK,0.02,0.025,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
364,QPSK,0.02,0.075,0.135,32,0.0,0.0,80.0,0.0,1798.4,1
365,QPSK,0.0314,0.03,0.007,32,0.0,0.0,80.0,0.0,1798.4,1
366,QPSK,0.02,0.075,0.013,32,0.0,0.0,80.0,0.0,1798.4,1
367,QPSK,0.02,0.03,0.121,32,0.0,0.0,80.0,0.0,1798.4,1
368,QPSK,0.05,0.035,0.065,32,0.0,0.0,80.0,0.0,1798.4,1
369,QPSK,0.02,0.045,0.013,32,0.0,0.0,80.0,0.0,1798.4,1
370,BPSK,0.05,0.11,0.013,32,0.0,0.0,80.0,0.0,1798.4,1
371,QPSK,0.02,0.06,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
372,QPSK,0.05,0.085,0.111,32,0.0,0.0,80.0,0.0,1798.4,1
373,QPSK,0.0628,0.07,0.117,32,0.0,0.0,80.0,0.0,1798.4,1
374,QPSK,0.0314,0.115,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
375,BPSK,0.05,0.035,0.045,32,0.0,0.0,80.0,0.0,1798.4,1
376,QPSK,0.02,0.12,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
377,QPSK,0.0628,0.055,0.049,32,0.0,0.0,80.0,0.0,1798.4,1
378,QPSK,0.0314,0.085,0.131,32,0.0,0.0,80.0,0.0,1798.4,1
379,QPSK,0.02,0.055,0.011,32,0.0,0.0,80.0,0.0,1798.4,1
380,QPSK,0.0628,0.04,0.045,32,0.0,0.0,80.0,0.0,1798.4,1
381,QPSK,0.0628,0.045,0.081,32,0.0,0.0,80.0,0.0,1798.4,1
382,BPSK,0.0314,0.05,0.041,32,0.0,0.0,80.0,0.0,1798.4,1
383,QPSK,0.05,0.06,0.023,32,0.0,0.0,80.0,0.0,1798.4,1
384,BPSK,0.05,0.095,0.053,32,0.0,0.0,80.0,0.0,1798.4,1
385,QPSK,0.02,0.1,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
386,BPSK,0.05,0.04,0.053,32,0.0,0.0,80.0,0.0,1798.4,1
387,QPSK,0.0628,0.055,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
388,BPSK,0.05,0.04,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
389,QPSK,0.02,0.07,0.097,32,0.0,0.0,80.0,0.0,1798.4,1
390,BPSK,0.02,0.065,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
391,QPSK,0.0314,0.12,0.081,32,0.0,0.0,80.0,0.0,1798.4,1
392,QPSK,0.0314,0.09,0.077,32,0.0,0.0,80.0,0.0,1798.4,1
393,QPSK,0.0628,0.075,0.091,32,0.0,0.0,80.0,0.0,1798.4,1
394,QPSK,0.05,0.12,0.123,32,0.0,0.0,80.0,0.0,1798.4,1
395,QPSK,0.0314,0.105,0.063,32,0.0,0.0,80.0,0.0,1798.4,1
396,BPSK,0.0314,0.04,0.049,32,0.0,0.0,80.0,0.0,1798.4,1
397,BPSK,0.02,0.025,0.015,32,0.0,0.0,80.0,0.0,1798.4,1
398,QPSK,0.05,0.115,0.033,32,0.0,0.0,80.0,0.0,1798.4,1
399,QPSK,0.05,0.08,0.035,32,0.0,0.0,80.0,0.0,1798.4,1
400,QPSK,0.0628,0.05,0.011,32,0.0,0.0,80.0,0.0,1798.4,1
401,QPSK,0.0314,0.06,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
402,QPSK,0.0628,0.1,0.107,32,0.0,0.0,80.0,0.0,1798.4,1
403,QPSK,0.0314,0.09,0.053,32,0.0,0.0,80.0,0.0,1798.4,1
404,QPSK,0.02,0.07,0.011,32,0.0,0.0,80.0,0.0,1798.4,1
405,QPSK,0.05,0.09,0.065,32,0.0,0.0,80.0,0.0,1798.4,1
406,BPSK,0.0314,0.04,0.005,32,0.0,0.0,80.0,0.0,1798.4,1
407,BPSK,0.05,0.095,0.011,32,0.0,0.0,80.0,0.0,1798.4,1
408,QPSK,0.0314,0.095,0.109,32,0.0,0.0,80.0,0.0,1798.4,1
409,QPSK,0.02,0.025,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
410,BPSK,0.05,0.02,0.059,32,0.0,0.0,80.0,0.0,1798.4,1
411,QPSK,0.05,0.095,0.067,32,0.0,0.0,80.0,0.0,1798.4,1
412,QPSK,0.0628,0.09,0.043,32,0.0,0.0,80.0,0.0,1798.4,1
413,QPSK,0.02,0.065,0.083,32,0.0,0.0,80.0,0.0,1798.4,1
414,BPSK,0.02,0.11,0.061,32,0.0,0.0,80.0,0.0,1798.4,1
415,QPSK,0.05,0.05,0.129,32,0.0,0.0,80.0,0.0,1798.4,1
416,QPSK,0.05,0.075,0.035,32,0.0,0.0,80.0,0.0,1798.4,1
417,BPSK,0.0628,0.1,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
418,BPSK,0.02,0.08,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
419,BPSK,0.0314,0.11,0.053,32,0.0,0.0,80.0,0.0,1798.4,1
420,QPSK,0.0628,0.08,0.031,32,0.0,0.0,80.0,0.0,1798.4,1
421,BPSK,0.05,0.075,0.005,32,0.0,0.0,80.0,0.0,1798.4,1
422,QPSK,0.0628,0.055,0.017,32,0.0,0.0,80.0,0.0,1798.4,1
423,BPSK,0.02,0.07,0.009,32,0.0,0.0,80.0,0.0,1798.4,1
424,QPSK,0.0628,0.065,0.115,32,0.0,0.0,80.0,0.0,1798.4,1
425,BPSK,0.05,0.025,0.041,32,0.0,0.0,80.0,0.0,1798.4,1
426,QPSK,0.0628,0.105,0.119,32,0.0,0.0,80.0,0.0,1798.4,1
427,QPSK,0.0628,0.105,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
428,QPSK,0.02,0.065,0.089,32,0.0,0.0,80.0,0.0,1798.4,1
429,QPSK,0.02,0.06,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
430,QPSK,0.02,0.115,0.089,32,0.0,0.0,80.0,0.0,1798.4,1
431,BPSK,0.0628,0.075,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
432,QPSK,0.0314,0.085,0.023,32,0.0,0.0,80.0,0.0,1798.4,1
433,BPSK,0.0628,0.07,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
434,QPSK,0.0314,0.07,0.039,32,0.0,0.0,80.0,0.0,1798.4,1
435,QPSK,0.0314,0.075,0.089,32,0.0,0.0,80.0,0.0,1798.4,1
436,QPSK,0.0314,0.12,0.133,32,0.0,0.0,80.0,0.0,1798.4,1
437,QPSK,0.02,0.105,0.073,32,0.0,0.0,80.0,0.0,1798.4,1
438,BPSK,0.02,0.105,0.007,32,0.0,0.0,80.0,0.0,1798.4,1
439,QPSK,0.0314,0.095,0.051,32,0.0,0.0,80.0,0.0,1798.4,1
440,QPSK,0.02,0.11,0.033,32,0.0,0.0,80.0,0.0,1798.4,1
441,QPSK,0.02,0.025,0.053,32,0.0,0.0,80.0,0.0,1798.4,1
442,QPSK,0.0314,0.065,0.017,32,0.0,0.0,80.0,0.0,1798.4,1
443,QPSK,0.02,0.065,0.109,32,0.0,0.0,80.0,0.0,1798.4,1
444,QPSK,0.0628,0.06,0.017,32,0.0,0.0,80.0,0.0,1798.4,1
445,BPSK,0.0314,0.06,0.021,32,0.0,0.0,80.0,0.0,1798.4,1
446,QPSK,0.05,0.11,0.129,32,0.0,0.0,80.0,0.0,1798.4,1
447,BPSK,0.02,0.105,0.043,32,0.0,0.0,80.0,0.0,1798.4,1
448,QPSK,0.0314,0.025,0.041,32,0.0,0.0,80.0,0.0,1798.4,1
449,QPSK,0.02,0.11,0.119,32,0.0,0.0,80.0,0.0,1798.4,1
450,QPSK,0.02,0.04,0.091,32,0.0,0.0,80.0,0.0,1798.4,1
451,BPSK,0.02,0.06,0.023,32,0.0,0.0,80.0,0.0,1798.4,1
452,BPSK,0.0314,0.045,0.011,32,0.0,0.0,80.0,0.0,1798.4,1
453,BPSK,0.0314,0.055,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
454,QPSK,0.0314,0.045,0.119,32,0.0,0.0,80.0,0.0,1798.4,1
455,QPSK,0.02,0.03,0.065,32,0.0,0.0,80.0,0.0,1798.4,1
456,BPSK,0.05,0.065,0.011,32,0.0,0.0,80.0,0.0,1798.4,1
457,QPSK,0.05,0.1,0.009,32,0.0,0.0,80.0,0.0,1798.4,1
458,BPSK,0.0314,0.07,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
459,QPSK,0.05,0.11,0.139,32,0.0,0.0,80.0,0.0,1798.4,1
460,QPSK,0.02,0.11,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
461,BPSK,0.02,0.045,0.059,32,0.0,0.0,80.0,0.0,1798.4,1
462,QPSK,0.02,0.09,0.103,32,0.0,0.0,80.0,0.0,1798.4,1
463,QPSK,0.0314,0.08,0.117,32,0.0,0.0,80.0,0.0,1798.4,1
464,QPSK,0.0628,0.1,0.117,32,0.0,0.0,80.0,0.0,1798.4,1
465,QPSK,0.0314,0.03,0.067,32,0.0,0.0,80.0,0.0,1798.4,1
466,QPSK,0.0314,0.1,0.065,32,0.0,0.0,80.0,0.0,1798.4,1
467,QPSK,0.0314,0.095,0.133,32,0.0,0.0,80.0,0.0,1798.4,1
468,QPSK,0.02,0.04,0.011,32,0.0,0.0,80.0,0.0,1798.4,1
469,QPSK,0.05,0.085,0.005,32,0.0,0.0,80.0,0.0,1798.4,1
470,QPSK,0.0314,0.04,0.087,32,0.0,0.0,80.0,0.0,1798.4,1
471,QPSK,0.0314,0.03,0.039,32,0.0,0.0,80.0,0.0,1798.4,1
472,BPSK,0.0314,0.11,0.009,32,0.0,0.0,80.0,0.0,1798.4,1
473,QPSK,0.02,0.06,0.015,32,0.0,0.0,80.0,0.0,1798.4,1
474,QPSK,0.02,0.085,0.089,32,0.0,0.0,80.0,0.0,1798.4,1
475,QPSK,0.0314,0.05,0.107,32,0.0,0.0,80.0,0.0,1798.4,1
476,BPSK,0.02,0.025,0.023,32,0.0,0.0,80.0,0.0,1798.4,1
477,BPSK,0.0628,0.05,0.061,32,0.0,0.0,80.0,0.0,1798.4,1
478,QPSK,0.02,0.085,0.117,32,0.0,0.0,80.0,0.0,1798.4,1
479,BPSK,0.0314,0.09,0.053,32,0.0,0.0,80.0,0.0,1798.4,1
480,BPSK,0.0628,0.085,0.017,32,0.0,0.0,80.0,0.0,1798.4,1
481,QPSK,0.02,0.075,0.097,32,0.0,0.0,80.0,0.0,1798.4,1
482,QPSK,0.02,0.11,0.043,32,0.0,0.0,80.0,0.0,1798.4,1
483,QPSK,0.02,0.12,0.065,32,0.0,0.0,80.0,0.0,1798.4,1
484,BPSK,0.0628,0.115,0.021,32,0.0,0.0,80.0,0.0,1798.4,1
485,BPSK,0.05,0.115,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
486,QPSK,0.0628,0.09,0.135,32,0.0,0.0,80.0,0.0,1798.4,1
487,QPSK,0.0314,0.065,0.103,32,0.0,0.0,80.0,0.0,1798.4,1
488,BPSK,0.05,0.035,0.043,32,0.0,0.0,80.0,0.0,1798.4,1
489,QPSK,0.05,0.105,0.069,32,0.0,0.0,80.0,0.0,1798.4,1
490,BPSK,0.0314,0.02,0.061,32,0.0,0.0,80.0,0.0,1798.4,1
491,BPSK,0.0628,0.065,0.021,32,0.0,0.0,80.0,0.0,1798.4,1
492,QPSK,0.0314,0.075,0.085,32,0.0,0.0,80.0,0.0,1798.4,1
493,QPSK,0.02,0.11,0.125,32,0.0,0.0,80.0,0.0,1798.4,1
494,QPSK,0.02,0.07,0.021,32,0.0,0.0,80.0,0.0,1798.4,1
495,QPSK,0.0314,0.04,0.029,32,0.0,0.0,80.0,0.0,1798.4,1
496,QPSK,0.05,0.1,0.069,32,0.0,0.0,80.0,0.0,1798.4,1
497,QPSK,0.0314,0.115,0.077,32,0.0,0.0,80.0,0.0,1798.4,1
498,BPSK,0.05,0.045,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
499,QPSK,0.0314,0.095,0.115,32,0.0,0.0,80.0,0.0,1798.4,1
500,QPSK,0.05,0.045,0.121,32,0.0,0.0,80.0,0.0,1798.4,1
501,QPSK,0.05,0.065,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
502,BPSK,0.0628,0.085,0.019,32,0.0,0.0,80.0,0.0,1798.4,1
503,QPSK,0.02,0.02,0.067,32,0.0,0.0,80.0,0.0,1798.4,1
504,BPSK,0.0628,0.045,0.049,32,0.0,0.0,80.0,0.0,1798.4,1
505,QPSK,0.05,0.08,0.113,32,0.0,0.0,80.0,0.0,1798.4,1
506,QPSK,0.05,0.105,0.133,32,0.0,0.0,80.0,0.0,1798.4,1
507,QPSK,0.02,0.02,0.063,32,0.0,0.0,80.0,0.0,1798.4,1
508,QPSK,0.05,0.11,0.101,32,0.0,0.0,80.0,0.0,1798.4,1
509,QPSK,0.0314,0.105,0.123,32,0.0,0.0,80.0,0.0,1798.4,1
510,BPSK,0.0314,0.065,0.051,32,0.0,0.0,80.0,0.0,1798.4,1
511,QPSK,0.0628,0.06,0.023,32,0.0,0.0,80.0,0.0,1798.4,1
512,QPSK,0.05,0.035,0.081,32,0.0,0.0,80.0,0.0,1798.4,1
513,QPSK,0.05,0.1,0.035,32,0.0,0.0,80.0,0.0,1798.4,1
514,QPSK,0.0628,0.065,0.127,32,0.0,0.0,80.0,0.0,1798.4,1
515,QPSK,0.0628,0.04,0.063,32,0.0,0.0,80.0,0.0,1798.4,1
516,QPSK,0.0628,0.12,0.115,32,0.0,0.0,80.0,0.0,1798.4,1
517,QPSK,0.0628,0.12,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
518,BPSK,0.05,0.04,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
519,QPSK,0.02,0.055,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
520,BPSK,0.02,0.07,0.005,32,0.0,0.0,80.0,0.0,1798.4,1
521,QPSK,0.0314,0.085,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
522,QPSK,0.02,0.05,0.099,32,0.0,0.0,80.0,0.0,1798.4,1
523,BPSK,0.0628,0.06,0.013,32,0.0,0.0,80.0,0.0,1798.4,1
524,BPSK,0.02,0.04,0.023,32,0.0,0.0,80.0,0.0,1798.4,1
525,QPSK,0.0314,0.045,0.037,32,0.0,0.0,80.0,0.0,1798.4,1
526,QPSK,0.0314,0.08,0.041,32,0.0,0.0,80.0,0.0,1798.4,1
527,QPSK,0.05,0.09,0.075,32,0.0,0.0,80.0,0.0,1798.4,1
528,QPSK,0.0628,0.08,0.083,32,0.0,0.0,80.0,0.0,1798.4,1
529,QPSK,0.0628,0.055,0.131,32,0.0,0.0,80.0,0.0,1798.4,1
530,BPSK,0.0314,0.115,0.059,32,0.0,0.0,80.0,0.0,1798.4,1
531,QPSK,0.0314,0.04,0.139,32,0.0,0.0,80.0,0.0,1798.4,1
532,QPSK,0.02,0.02,0.131,32,0.0,0.0,80.0,0.0,1798.4,1
533,QPSK,0.0314,0.06,0.015,32,0.0,0.0,80.0,0.0,1798.4,1
534,BPSK,0.05,0.045,0.051,32,0.0,0.0,80.0,0.0,1798.4,1
535,QPSK,0.05,0.075,0.053,32,0.0,0.0,80.0,0.0,1798.4,1
536,QPSK,0.02,0.075,0.077,32,0.0,0.0,80.0,0.0,1798.4,1
537,QPSK,0.02,0.055,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
538,QPSK,0.0628,0.1,0.113,32,0.0,0.0,80.0,0.0,1798.4,1
539,QPSK,0.0314,0.11,0.023,32,0.0,0.0,80.0,0.0,1798.4,1
540,QPSK,0.02,0.045,0.101,32,0.0,0.0,80.0,0.0,1798.4,1
541,QPSK,0.05,0.075,0.137,32,0.0,0.0,80.0,0.0,1798.4,1
542,QPSK,0.02,0.045,0.041,32,0.0,0.0,80.0,0.0,1798.4,1
543,BPSK,0.05,0.09,0.021,32,0.0,0.0,80.0,0.0,1798.4,1
544,QPSK,0.0314,0.03,0.139,32,0.0,0.0,80.0,0.0,1798.4,1
545,QPSK,0.0628,0.055,0.015,32,0.0,0.0,80.0,0.0,1798.4,1
546,QPSK,0.0628,0.115,0.043,32,0.0,0.0,80.0,0.0,1798.4,1
547,QPSK,0.02,0.045,0.131,32,0.0,0.0,80.0,0.0,1798.4,1
548,QPSK,0.0314,0.035,0.135,32,0.0,0.0,80.0,0.0,1798.4,1
549,BPSK,0.05,0.04,0.013,32,0.0,0.0,80.0,0.0,1798.4,1
550,QPSK,0.0628,0.065,0.035,32,0.0,0.0,80.0,0.0,1798.4,1
551,BPSK,0.02,0.1,0.057,32,0.0,0.0,80.0,0.0,1798.4,1
552,QPSK,0.02,0.11,0.097,32,0.0,0.0,80.0,0.0,1798.4,1
553,QPSK,0.0314,0.115,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
554,QPSK,0.05,0.04,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
555,QPSK,0.02,0.115,0.063,32,0.0,0.0,80.0,0.0,1798.4,1
556,BPSK,0.0628,0.115,0.017,32,0.0,0.0,80.0,0.0,1798.4,1
557,QPSK,0.02,0.075,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
558,BPSK,0.05,0.03,0.007,32,0.0,0.0,80.0,0.0,1798.4,1
559,QPSK,0.0314,0.06,0.039,32,0.0,0.0,80.0,0.0,1798.4,1
560,BPSK,0.05,0.1,0.043,32,0.0,0.0,80.0,0.0,1798.4,1
561,BPSK,0.0628,0.085,0.015,32,0.0,0.0,80.0,0.0,1798.4,1
562,QPSK,0.02,0.05,0.121,32,0.0,0.0,80.0,0.0,1798.4,1
563,QPSK,0.02,0.035,0.029,32,0.0,0.0,80.0,0.0,1798.4,1
564,BPSK,0.0628,0.095,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
565,QPSK,0.0314,0.025,0.131,32,0.0,0.0,80.0,0.0,1798.4,1
566,BPSK,0.0628,0.09,0.007,32,0.0,0.0,80.0,0.0,1798.4,1
567,QPSK,0.02,0.075,0.073,32,0.0,0.0,80.0,0.0,1798.4,1
568,QPSK,0.0628,0.07,0.009,32,0.0,0.0,80.0,0.0,1798.4,1
569,QPSK,0.0628,0.06,0.007,32,0.0,0.0,80.0,0.0,1798.4,1
570,QPSK,0.02,0.095,0.011,32,0.0,0.0,80.0,0.0,1798.4,1
571,QPSK,0.05,0.11,0.085,32,0.0,0.0,80.0,0.0,1798.4,1
572,BPSK,0.0628,0.03,0.007,32,0.0,0.0,80.0,0.0,1798.4,1
573,QPSK,0.0314,0.12,0.015,32,0.0,0.0,80.0,0.0,1798.4,1
574,QPSK,0.02,0.07,0.121,32,0.0,0.0,80.0,0.0,1798.4,1
575,QPSK,0.0314,0.065,0.113,32,0.0,0.0,80.0,0.0,1798.4,1
576,QPSK,0.0628,0.1,0.119,32,0.0,0.0,80.0,0.0,1798.4,1
577,QPSK,0.0628,0.115,0.013,32,0.0,0.0,80.0,0.0,1798.4,1
578,BPSK,0.05,0.08,0.041,32,0.0,0.0,80.0,0.0,1798.4,1
579,QPSK,0.0628,0.05,0.035,32,0.0,0.0,80.0,0.0,1798.4,1
580,BPSK,0.05,0.11,0.023,32,0.0,0.0,80.0,0.0,1798.4,1
581,BPSK,0.02,0.075,0.007,32,0.0,0.0,80.0,0.0,1798.4,1
582,QPSK,0.05,0.1,0.043,32,0.0,0.0,80.0,0.0,1798.4,1
583,BPSK,0.0314,0.105,0.009,32,0.0,0.0,80.0,0.0,1798.4,1
584,QPSK,0.02,0.095,0.065,32,0.0,0.0,80.0,0.0,1798.4,1
585,QPSK,0.05,0.05,0.035,32,0.0,0.0,80.0,0.0,1798.4,1
586,QPSK,0.02,0.08,0.117,32,0.0,0.0,80.0,0.0,1798.4,1
587,BPSK,0.0628,0.075,0.017,32,0.0,0.0,80.0,0.0,1798.4,1
588,QPSK,0.05,0.1,0.071,32,0.0,0.0,80.0,0.0,1798.4,1
589,QPSK,0.02,0.11,0.013,32,0.0,0.0,80.0,0.0,1798.4,1
590,QPSK,0.0314,0.06,0.051,32,0.0,0.0,80.0,0.0,1798.4,1
591,QPSK,0.05,0.08,0.051,32,0.0,0.0,80.0,0.0,1798.4,1
592,QPSK,0.02,0.045,0.011,32,0.0,0.0,80.0,0.0,1798.4,1
593,QPSK,0.0628,0.045,0.029,32,0.0,0.0,80.0,0.0,1798.4,1
594,QPSK,0.02,0.06,0.097,32,0.0,0.0,80.0,0.0,1798.4,1
595,QPSK,0.02,0.055,0.135,32,0.0,0.0,80.0,0.0,1798.4,1
596,QPSK,0.0314,0.035,0.037,32,0.0,0.0,80.0,0.0,1798.4,1
597,QPSK,0.0314,0.03,0.129,32,0.0,0.0,80.0,0.0,1798.4,1
598,QPSK,0.02,0.11,0.099,32,0.0,0.0,80.0,0.0,1798.4,1
599,QPSK,0.05,0.085,0.013,32,0.0,0.0,80.0,0.0,1798.4,1
600,BPSK,0.0314,0.085,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
601,QPSK,0.0314,0.085,0.081,32,0.0,0.0,80.0,0.0,1798.4,1
602,QPSK,0.0628,0.115,0.069,32,0.0,0.0,80.0,0.0,1798.4,1
603,BPSK,0.05,0.04,0.021,32,0.0,0.0,80.0,0.0,1798.4,1
604,QPSK,0.05,0.1,0.023,32,0.0,0.0,80.0,0.0,1798.4,1
605,QPSK,0.0314,0.12,0.137,32,0.0,0.0,80.0,0.0,1798.4,1
606,QPSK,0.05,0.065,0.101,32,0.0,0.0,80.0,0.0,1798.4,1
607,BPSK,0.0314,0.09,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
608,QPSK,0.02,0.1,0.083,32,0.0,0.0,80.0,0.0,1798.4,1
609,QPSK,0.0628,0.11,0.091,32,0.0,0.0,80.0,0.0,1798.4,1
610,BPSK,0.05,0.05,0.059,32,0.0,0.0,80.0,0.0,1798.4,1
611,QPSK,0.0314,0.075,0.037,32,0.0,0.0,80.0,0.0,1798.4,1
612,BPSK,0.0628,0.04,0.007,32,0.0,0.0,80.0,0.0,1798.4,1
613,BPSK,0.0314,0.09,0.043,32,0.0,0.0,80.0,0.0,1798.4,1
614,QPSK,0.0314,0.055,0.133,32,0.0,0.0,80.0,0.0,1798.4,1
615,BPSK,0.0628,0.035,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
616,QPSK,0.0314,0.055,0.117,32,0.0,0.0,80.0,0.0,1798.4,1
