Modulation,FLL_BW,Costas_BW,SymSync_BW,PreambleSize,NoiseVolt,FreqOffset,TimeOffset,PDR,BER,MatchedPkts,TotalPkts,ElapsedSec
QPSK,0.0314,0.2395,0.1092,32,0.0,0.0,1.0,90.0,0.0,9,10,0.05858564376831055
BPSK,0.0314,0.0571,0.1613,32,0.0,0.0,1.0,30.0,0.35,3,10,0.07805991172790527
BPSK,0.0314,0.3958,0.2916,32,0.15,0.0,1.0,0.0,0.025,0,10,0.057564496994018555
BPSK,0.0314,0.1874,0.1874,32,0.0,0.0,1.0,70.0,0.15,7,10,0.06917357444763184
BPSK,0.0314,0.3437,0.1874,32,0.0,0.0,1.0,70.0,0.15,7,10,0.06566143035888672
QPSK,0.0314,0.0571,0.1874,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06692957878112793
QPSK,0.0314,0.2916,0.1092,32,0.0,0.0,1.0,90.0,0.0,9,10,0.07626461982727051
QPSK,0.0314,0.0628,0.045,32,0.0,0.005,0.9995,90.0,0.0,9,10,0.07694745063781738
BPSK,0.0314,0.2395,0.5,32,0.0,0.0,1.0,0.0,0.5,0,10,0.08421683311462402
QPSK,0.0314,0.0628,0.045,16,0.5,0.005,1.0005,70.0,0.0075,7,10,0.051849365234375
QPSK,0.0314,0.2655,0.3958,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.07130241394042969
BPSK,0.0314,0.4479,0.4479,32,0.15,0.0,1.0,0.0,0.025,0,10,0.08168625831604004
QPSK,0.0314,0.0628,0.025,64,0.2,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.0674130916595459
QPSK,0.0314,0.3697,0.0832,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07176494598388672
BPSK,0.0314,0.1874,0.1613,32,0.15,0.0,1.0,0.0,0.025,0,10,0.06483030319213867
QPSK,0.0314,0.3437,0.2395,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06008648872375488
BPSK,0.0314,0.2655,0.2134,32,0.0,0.0,1.0,80.0,0.1,8,10,0.061341285705566406
BPSK,0.0314,0.0628,0.045,24,0.0,0.005,1.0002,90.0,0.0,9,10,0.05688786506652832
QPSK,0.0314,0.0311,0.3176,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.07372689247131348
BPSK,0.01,0.0628,0.045,32,0.02,0.015,1.0,90.0,0.0025000000000000005,9,10,0.07385635375976562
BPSK,0.0314,0.0628,0.08,32,0.0,0.005,1.0005,50.0,0.25,5,10,0.07861638069152832
BPSK,0.0314,0.0311,0.0311,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06599926948547363
BPSK,0.0314,0.0311,0.1092,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.12149667739868164
QPSK,0.0314,0.4739,0.3176,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.0732259750366211
BPSK,0.0314,0.1613,0.4218,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07225966453552246
BPSK,0.0314,0.3697,0.2395,32,0.0,0.0,1.0,80.0,0.1,8,10,0.07313704490661621
QPSK,0.0314,0.3176,0.5,32,0.15,0.0,1.0,0.0,0.025,0,10,0.05953669548034668
QPSK,0.0314,0.4479,0.005,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.06443214416503906
BPSK,0.0314,0.0628,0.025,64,0.0,0.005,1.0005,70.0,0.15,7,10,0.08022832870483398
BPSK,0.0314,0.2134,0.0832,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.0700685977935791
BPSK,0.0314,0.2395,0.0832,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.07481741905212402
BPSK,0.0314,0.3437,0.3437,32,0.0,0.0,1.0,0.0,0.5,0,10,0.06763553619384766
QPSK,0.0314,0.0628,0.025,24,0.2,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.07356595993041992
BPSK,0.0314,0.0628,0.045,64,0.05,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.07308554649353027
BPSK,0.0314,0.5,0.4479,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07606196403503418
BPSK,0.0314,0.0628,0.025,16,0.1,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.08874106407165527
BPSK,0.0314,0.005,0.3437,32,0.0,0.0,1.0,0.0,0.5,0,10,0.062244415283203125
BPSK,0.0314,0.1613,0.0571,32,0.0,0.0,1.0,90.0,0.0,9,10,0.07510089874267578
BPSK,0.0314,0.2655,0.3697,32,0.15,0.0,1.0,0.0,0.025,0,10,0.06238889694213867
BPSK,0.0314,0.1613,0.2134,32,0.0,0.0,1.0,80.0,0.1,8,10,0.0738210678100586
QPSK,0.0314,0.0311,0.4479,32,0.15,0.0,1.0,0.0,0.025,0,10,0.05854034423828125
QPSK,0.0314,0.1,0.045,32,0.02,-0.015,1.0,90.0,0.0025000000000000005,9,10,0.06546664237976074
BPSK,0.0314,0.0628,0.08,48,0.5,0.005,1.0002,50.0,0.0125,5,10,0.09355950355529785
QPSK,0.0314,0.005,0.2395,32,0.0,0.0,1.0,10.0,0.45,1,10,0.07521557807922363
QPSK,0.0314,0.0628,0.025,24,0.5,0.005,1.0,80.0,0.005000000000000001,8,10,0.08488249778747559
BPSK,0.0314,0.2395,0.3958,32,0.15,0.0,1.0,0.0,0.025,0,10,0.0729672908782959
BPSK,0.0314,0.1874,0.1353,32,0.15,0.0,1.0,60.0,0.010000000000000002,6,10,0.058348655700683594
BPSK,0.0314,0.2134,0.4479,32,0.15,0.0,1.0,0.0,0.025,0,10,0.0702524185180664
BPSK,0.0314,0.0628,0.025,24,0.35,0.005,1.0,90.0,0.0025000000000000005,9,10,0.05825948715209961
QPSK,0.0314,0.0628,0.025,48,0.05,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.07437515258789062
BPSK,0.0314,0.0571,0.2655,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06913542747497559
BPSK,0.0314,0.3697,0.0311,32,0.0,0.0,1.0,90.0,0.0,9,10,0.07144951820373535
QPSK,0.0314,0.005,0.3958,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07138228416442871
QPSK,0.0314,0.0832,0.4479,32,0.0,0.0,1.0,70.0,0.15,7,10,0.09062004089355469
BPSK,0.0314,0.3176,0.0571,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.08622360229492188
QPSK,0.0314,0.0628,0.025,24,0.35,0.005,1.0005,80.0,0.005000000000000001,8,10,0.1313765048980713
QPSK,0.0314,0.4479,0.5,32,0.15,0.0,1.0,0.0,0.025,0,10,0.06954383850097656
QPSK,0.0314,0.0311,0.4739,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07770943641662598
BPSK,0.0314,0.0311,0.4479,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07109951972961426
BPSK,0.0314,0.5,0.4739,32,0.15,0.0,1.0,0.0,0.025,0,10,0.0631399154663086
BPSK,0.0314,0.3958,0.1874,32,0.0,0.0,1.0,70.0,0.15,7,10,0.07590985298156738
BPSK,0.05,0.03,0.045,32,0.02,0.03,1.0,90.0,0.0025000000000000005,9,10,0.05911755561828613
QPSK,0.0314,0.0628,0.045,48,0.5,0.005,1.0005,70.0,0.0075,7,10,0.0538942813873291
QPSK,0.0314,0.1874,0.0311,32,0.0,0.0,1.0,90.0,0.0,9,10,0.08281445503234863
QPSK,0.0314,0.0628,0.025,16,0.5,0.005,1.0002,70.0,0.0075,7,10,0.06325531005859375
QPSK,0.0314,0.0628,0.045,24,0.2,0.005,1.0005,90.0,0.0025000000000000005,9,10,0.07222628593444824
BPSK,0.0314,0.0628,0.045,48,0.35,0.005,1.0005,20.0,0.020000000000000004,2,10,0.0701596736907959
QPSK,0.0314,0.0628,0.08,48,0.0,0.005,0.9998,90.0,0.0,9,10,0.0600125789642334
BPSK,0.0314,0.3176,0.5,32,0.0,0.0,1.0,0.0,0.5,0,10,0.06620931625366211
QPSK,0.0314,0.2134,0.0832,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06133294105529785
BPSK,0.0314,0.4739,0.2395,32,0.0,0.0,1.0,80.0,0.1,8,10,0.059998273849487305
QPSK,0.0314,0.4479,0.4479,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07199764251708984
BPSK,0.01,0.0628,0.045,32,0.02,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06787323951721191
QPSK,0.0314,0.0628,0.045,64,0.35,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.07483077049255371
BPSK,0.0314,0.3697,0.0832,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.06222391128540039
BPSK,0.0314,0.5,0.2916,32,0.15,0.0,1.0,0.0,0.025,0,10,0.11925411224365234
QPSK,0.0314,0.0571,0.1092,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06702542304992676
BPSK,0.0314,0.1613,0.2395,32,0.0,0.0,1.0,80.0,0.1,8,10,0.07308244705200195
BPSK,0.0314,0.0832,0.1874,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.06025838851928711
BPSK,0.0314,0.0628,0.08,24,0.2,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.0703582763671875
BPSK,0.0314,0.0832,0.2395,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.0684502124786377
QPSK,0.0314,0.0628,0.08,24,0.05,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.0640878677368164
BPSK,0.0314,0.0628,0.08,32,0.1,0.005,1.0,80.0,0.005000000000000001,8,10,0.05683469772338867
BPSK,0.0314,0.2916,0.1613,32,0.0,0.0,1.0,30.0,0.35,3,10,0.07107400894165039
BPSK,0.0314,0.3176,0.2655,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.07172822952270508
BPSK,0.02,0.03,0.045,32,0.02,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07486176490783691
BPSK,0.0314,0.0311,0.3176,32,0.0,0.0,1.0,40.0,0.3,4,10,0.0555267333984375
BPSK,0.0314,0.1353,0.2655,32,0.0,0.0,1.0,90.0,0.0,9,10,0.0812833309173584
BPSK,0.005,0.1,0.045,32,0.02,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06298398971557617
BPSK,0.01,0.0628,0.045,32,0.02,-0.015,1.0,90.0,0.0025000000000000005,9,10,0.06728029251098633
QPSK,0.0314,0.3958,0.1353,32,0.0,0.0,1.0,90.0,0.0,9,10,0.05916476249694824
QPSK,0.0314,0.3697,0.3176,32,0.0,0.0,1.0,0.0,0.5,0,10,0.08181428909301758
BPSK,0.0314,0.0628,0.08,48,0.0,0.005,0.9995,60.0,0.2,6,10,0.09512996673583984
BPSK,0.0314,0.0628,0.045,48,0.1,0.005,0.9998,70.0,0.0075,7,10,0.05628347396850586
QPSK,0.0314,0.0628,0.045,24,0.1,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.06044602394104004
QPSK,0.0314,0.4739,0.1353,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06265997886657715
QPSK,0.0314,0.0628,0.08,32,0.0,0.005,0.9998,90.0,0.0,9,10,0.08100605010986328
BPSK,0.0314,0.2134,0.2395,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.07981753349304199
BPSK,0.05,0.03,0.045,32,0.02,0.015,1.0,90.0,0.0025000000000000005,9,10,0.0583651065826416
BPSK,0.0314,0.3176,0.4218,32,0.15,0.0,1.0,0.0,0.025,0,10,0.06860971450805664
QPSK,0.0314,0.3697,0.4218,32,0.15,0.0,1.0,60.0,0.010000000000000002,6,10,0.07906389236450195
QPSK,0.0314,0.0628,0.045,24,0.5,0.005,1.0002,70.0,0.0075,7,10,0.06244683265686035
BPSK,0.0314,0.0628,0.045,48,0.2,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.06935667991638184
QPSK,0.0314,0.0311,0.2916,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.0863637924194336
QPSK,0.0314,0.2134,0.3958,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.05621194839477539
QPSK,0.08,0.1,0.045,32,0.02,0.0,1.0,90.0,0.0025000000000000005,9,10,0.0578618049621582
BPSK,0.0314,0.0628,0.08,48,0.35,0.005,0.9998,60.0,0.010000000000000002,6,10,0.0669243335723877
BPSK,0.0314,0.0832,0.0571,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07777023315429688
BPSK,0.0314,0.3176,0.0832,32,0.0,0.0,1.0,80.0,0.1,8,10,0.07616662979125977
QPSK,0.0314,0.3958,0.1613,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.054780006408691406
QPSK,0.0314,0.4479,0.2395,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07100105285644531
QPSK,0.0314,0.5,0.0311,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.04944419860839844
BPSK,0.0314,0.3697,0.4218,32,0.15,0.0,1.0,0.0,0.025,0,10,0.06301140785217285
QPSK,0.0314,0.3437,0.3437,32,0.0,0.0,1.0,0.0,0.5,0,10,0.0644228458404541
BPSK,0.0314,0.0832,0.1353,32,0.0,0.0,1.0,40.0,0.3,4,10,0.06950998306274414
QPSK,0.0314,0.0628,0.045,32,0.0,0.005,1.0,90.0,0.0,9,10,0.06253957748413086
QPSK,0.0314,0.0628,0.08,32,0.05,0.005,1.0,90.0,0.0025000000000000005,9,10,0.05721139907836914
BPSK,0.0314,0.2916,0.1092,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.06736302375793457
BPSK,0.0314,0.4479,0.2655,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.08260536193847656
QPSK,0.0314,0.0628,0.025,48,0.2,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.0792083740234375
BPSK,0.0314,0.0628,0.08,24,0.1,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.07230830192565918
BPSK,0.0314,0.0311,0.5,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07733607292175293
QPSK,0.0314,0.2655,0.0311,32,0.0,0.0,1.0,90.0,0.0,9,10,0.0623781681060791
QPSK,0.0314,0.2134,0.1092,32,0.0,0.0,1.0,90.0,0.0,9,10,0.07022404670715332
QPSK,0.0314,0.0628,0.045,32,0.35,0.005,1.0,90.0,0.0025000000000000005,9,10,0.07334017753601074
QPSK,0.0314,0.0628,0.08,16,0.1,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.0758213996887207
BPSK,0.0314,0.0628,0.08,64,0.2,0.005,1.0002,70.0,0.0075,7,10,0.07590460777282715
QPSK,0.0314,0.2655,0.3176,32,0.0,0.0,1.0,0.0,0.5,0,10,0.10711479187011719
QPSK,0.0314,0.2655,0.3697,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.059255361557006836
QPSK,0.0314,0.3958,0.3697,32,0.15,0.0,1.0,60.0,0.010000000000000002,6,10,0.08939933776855469
QPSK,0.0314,0.005,0.2134,32,0.0,0.0,1.0,10.0,0.45,1,10,0.06444692611694336
BPSK,0.0314,0.2655,0.4479,32,0.0,0.0,1.0,0.0,0.5,0,10,0.08462953567504883
QPSK,0.0314,0.0628,0.025,32,0.5,0.005,0.9998,70.0,0.0075,7,10,0.06615161895751953
QPSK,0.0314,0.1353,0.3958,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.05663871765136719
BPSK,0.0314,0.3697,0.3437,32,0.15,0.0,1.0,0.0,0.025,0,10,0.06518864631652832
BPSK,0.0314,0.0628,0.08,64,0.05,0.005,1.0002,0.0,0.025,0,10,0.09623408317565918
QPSK,0.0314,0.0628,0.045,32,0.1,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.0796821117401123
QPSK,0.0314,0.4479,0.1353,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07418680191040039
QPSK,0.0314,0.3437,0.1092,32,0.0,0.0,1.0,90.0,0.0,9,10,0.10097050666809082
QPSK,0.0314,0.3437,0.3176,32,0.0,0.0,1.0,0.0,0.5,0,10,0.06293988227844238
BPSK,0.0314,0.0571,0.3958,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07746171951293945
QPSK,0.0314,0.2916,0.2916,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06824493408203125
QPSK,0.0314,0.4739,0.0832,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07124543190002441
BPSK,0.0314,0.4739,0.2655,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.0480654239654541
QPSK,0.0314,0.5,0.5,32,0.15,0.0,1.0,0.0,0.025,0,10,0.05885720252990723
BPSK,0.0314,0.0628,0.025,16,0.0,0.005,1.0002,90.0,0.0,9,10,0.07319951057434082
QPSK,0.05,0.0628,0.045,32,0.02,-0.03,1.0,90.0,0.0025000000000000005,9,10,0.06901669502258301
BPSK,0.0314,0.0628,0.045,16,0.35,0.005,1.0,90.0,0.0025000000000000005,9,10,0.06425881385803223
QPSK,0.0314,0.0311,0.2395,32,0.0,0.0,1.0,90.0,0.0,9,10,0.05871915817260742
BPSK,0.0314,0.0628,0.045,24,0.1,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.05990743637084961
BPSK,0.0314,0.2134,0.1092,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.07478165626525879
QPSK,0.0314,0.0628,0.045,48,0.1,0.005,1.0005,90.0,0.0025000000000000005,9,10,0.06860470771789551
BPSK,0.0314,0.1613,0.4218,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07680392265319824
BPSK,0.0314,0.3958,0.005,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06036829948425293
BPSK,0.0314,0.2395,0.4479,32,0.15,0.0,1.0,0.0,0.025,0,10,0.06192278861999512
QPSK,0.0314,0.2395,0.0832,32,0.0,0.0,1.0,90.0,0.0,9,10,0.05673384666442871
BPSK,0.0314,0.0628,0.025,48,0.05,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.07170414924621582
QPSK,0.0314,0.0628,0.025,48,0.05,0.005,1.0,90.0,0.0025000000000000005,9,10,0.06516098976135254
BPSK,0.0314,0.0571,0.5,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07524681091308594
BPSK,0.0314,0.3176,0.0571,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06302070617675781
BPSK,0.0314,0.4218,0.2655,32,0.0,0.0,1.0,90.0,0.0,9,10,0.09722661972045898
BPSK,0.0314,0.4479,0.3697,32,0.0,0.0,1.0,0.0,0.5,0,10,0.06307196617126465
BPSK,0.0314,0.0628,0.025,16,0.35,0.005,1.0005,80.0,0.005000000000000001,8,10,0.07457947731018066
BPSK,0.0314,0.1874,0.0832,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.08446645736694336
BPSK,0.0314,0.2395,0.4218,32,0.15,0.0,1.0,0.0,0.025,0,10,0.08363699913024902
QPSK,0.0314,0.4479,0.1092,32,0.0,0.0,1.0,90.0,0.0,9,10,0.07546544075012207
BPSK,0.005,0.1,0.045,32,0.02,-0.03,1.0,90.0,0.0025000000000000005,9,10,0.07562088966369629
QPSK,0.0314,0.005,0.3697,32,0.15,0.0,1.0,0.0,0.025,0,10,0.06285858154296875
BPSK,0.0314,0.4479,0.5,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07446527481079102
BPSK,0.0314,0.4479,0.1874,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.06380724906921387
QPSK,0.0314,0.3437,0.1613,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07037711143493652
BPSK,0.0314,0.0628,0.045,24,0.5,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.04975748062133789
QPSK,0.0314,0.3958,0.0832,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06336379051208496
BPSK,0.0314,0.1874,0.2134,32,0.15,0.0,1.0,60.0,0.010000000000000002,6,10,0.06281924247741699
QPSK,0.0314,0.0628,0.045,16,0.0,0.005,0.9998,90.0,0.0,9,10,0.0824577808380127
QPSK,0.0314,0.0628,0.045,24,0.0,0.005,0.9995,90.0,0.0,9,10,0.05809664726257324
BPSK,0.0314,0.4479,0.2916,32,0.0,0.0,1.0,60.0,0.2,6,10,0.07937049865722656
BPSK,0.0314,0.4479,0.3437,32,0.15,0.0,1.0,0.0,0.025,0,10,0.08048558235168457
BPSK,0.0314,0.1353,0.4739,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07168865203857422
BPSK,0.0314,0.0628,0.08,16,0.1,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.06939506530761719
BPSK,0.0314,0.0628,0.025,24,0.05,0.005,1.0005,70.0,0.0075,7,10,0.05812358856201172
BPSK,0.0314,0.0832,0.3176,32,0.15,0.0,1.0,0.0,0.025,0,10,0.08328366279602051
BPSK,0.0314,0.0311,0.2916,32,0.0,0.0,1.0,60.0,0.2,6,10,0.0899960994720459
BPSK,0.0314,0.2655,0.2655,32,0.0,0.0,1.0,90.0,0.0,9,10,0.08068037033081055
QPSK,0.0314,0.3437,0.1092,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06513690948486328
BPSK,0.0314,0.0628,0.045,32,0.05,0.005,1.0002,80.0,0.005000000000000001,8,10,0.06859612464904785
BPSK,0.0314,0.0628,0.045,48,0.0,0.005,0.9998,70.0,0.15,7,10,0.06742978096008301
QPSK,0.0314,0.0628,0.025,48,0.35,0.005,1.0,90.0,0.0025000000000000005,9,10,0.0696249008178711
BPSK,0.0314,0.0571,0.3697,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07286214828491211
BPSK,0.0314,0.2655,0.0832,32,0.0,0.0,1.0,80.0,0.1,8,10,0.06772685050964355
QPSK,0.0314,0.3176,0.3958,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.061173439025878906
BPSK,0.0314,0.5,0.3697,32,0.15,0.0,1.0,0.0,0.025,0,10,0.0663607120513916
BPSK,0.0314,0.4739,0.0311,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06413078308105469
QPSK,0.0314,0.4218,0.0311,32,0.0,0.0,1.0,90.0,0.0,9,10,0.11071515083312988
QPSK,0.0314,0.0628,0.025,48,0.35,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.07632279396057129
BPSK,0.0314,0.0628,0.045,16,0.05,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.07004117965698242
QPSK,0.0314,0.0628,0.08,64,0.05,0.005,1.0,90.0,0.0025000000000000005,9,10,0.06986069679260254
BPSK,0.0314,0.3437,0.2916,32,0.0,0.0,1.0,60.0,0.2,6,10,0.0787057876586914
BPSK,0.0314,0.1353,0.0832,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.06391143798828125
BPSK,0.0314,0.0832,0.4739,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07010746002197266
BPSK,0.0314,0.2655,0.1092,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.06366300582885742
BPSK,0.0314,0.0311,0.4218,32,0.15,0.0,1.0,0.0,0.025,0,10,0.05890631675720215
QPSK,0.0314,0.4218,0.4218,32,0.0,0.0,1.0,40.0,0.3,4,10,0.0708913803100586
BPSK,0.0314,0.0628,0.08,32,0.0,0.005,0.9998,80.0,0.1,8,10,0.09108829498291016
BPSK,0.0314,0.0628,0.08,64,0.35,0.005,0.9998,40.0,0.015,4,10,0.0680398941040039
BPSK,0.0314,0.1874,0.3958,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07949185371398926
BPSK,0.0314,0.0628,0.08,64,0.1,0.005,1.0002,50.0,0.0125,5,10,0.056479454040527344
QPSK,0.0314,0.0628,0.025,24,0.1,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.06895661354064941
BPSK,0.0314,0.0628,0.08,24,0.05,0.005,1.0,90.0,0.0025000000000000005,9,10,0.07886576652526855
QPSK,0.0314,0.2655,0.2916,32,0.0,0.0,1.0,90.0,0.0,9,10,0.059064388275146484
BPSK,0.0314,0.2134,0.0311,32,0.0,0.0,1.0,90.0,0.0,9,10,0.07913970947265625
QPSK,0.0314,0.0628,0.025,64,0.1,0.005,1.0005,90.0,0.0025000000000000005,9,10,0.06460452079772949
QPSK,0.0314,0.1092,0.0571,32,0.0,0.0,1.0,90.0,0.0,9,10,0.09752869606018066
QPSK,0.0314,0.2395,0.005,32,0.0,0.0,1.0,80.0,0.1,8,10,0.08240962028503418
QPSK,0.0314,0.2134,0.3697,32,0.0,0.0,1.0,90.0,0.0,9,10,0.08116888999938965
BPSK,0.0314,0.1,0.045,32,0.02,0.03,1.0,90.0,0.0025000000000000005,9,10,0.04740762710571289
BPSK,0.0314,0.2134,0.0311,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07517337799072266
BPSK,0.0314,0.1874,0.2916,32,0.15,0.0,1.0,0.0,0.025,0,10,0.06885194778442383
QPSK,0.0314,0.0628,0.045,16,0.2,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.07037043571472168
QPSK,0.0314,0.2655,0.2655,32,0.0,0.0,1.0,80.0,0.1,8,10,0.05648016929626465
BPSK,0.0314,0.1613,0.1874,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.10131454467773438
BPSK,0.0314,0.0628,0.08,48,0.0,0.005,1.0,70.0,0.15,7,10,0.1090242862701416
BPSK,0.0314,0.4479,0.1092,32,0.0,0.0,1.0,70.0,0.15,7,10,0.13576388359069824
QPSK,0.0314,0.0628,0.025,24,0.1,0.005,1.0,90.0,0.0025000000000000005,9,10,0.0653386116027832
BPSK,0.0314,0.2655,0.0832,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.08118391036987305
BPSK,0.0314,0.0628,0.045,16,0.5,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.07281780242919922
QPSK,0.0314,0.1613,0.3697,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.06437444686889648
QPSK,0.0314,0.3176,0.2134,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07389163970947266
QPSK,0.0314,0.1874,0.005,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.08036231994628906
QPSK,0.0314,0.2916,0.0571,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06499743461608887
QPSK,0.0314,0.2134,0.3958,32,0.0,0.0,1.0,70.0,0.15,7,10,0.06689763069152832
QPSK,0.0314,0.1613,0.3958,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.05741286277770996
QPSK,0.0314,0.0628,0.045,16,0.35,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.07564973831176758
BPSK,0.0314,0.005,0.3437,32,0.15,0.0,1.0,0.0,0.025,0,10,0.05824685096740723
BPSK,0.0314,0.5,0.3437,32,0.15,0.0,1.0,0.0,0.025,0,10,0.059406280517578125
QPSK,0.0314,0.2134,0.0311,32,0.0,0.0,1.0,90.0,0.0,9,10,0.09726119041442871
QPSK,0.08,0.03,0.045,32,0.02,0.0,1.0,0.0,0.025,0,10,0.07269740104675293
BPSK,0.0314,0.0628,0.025,32,0.5,0.005,1.0005,80.0,0.005000000000000001,8,10,0.05707859992980957
BPSK,0.0314,0.2916,0.005,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.08607721328735352
QPSK,0.0314,0.4218,0.0311,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.07288885116577148
BPSK,0.0314,0.1353,0.2395,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.07899236679077148
BPSK,0.0314,0.0832,0.1613,32,0.0,0.0,1.0,30.0,0.35,3,10,0.07522916793823242
QPSK,0.0314,0.0628,0.08,32,0.2,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.06184053421020508
