Modulation,FLL_BW,Costas_BW,SymSync_BW,PreambleSize,NoiseVolt,FreqOffset,TimeOffset,Platform,PDR,BER,MatchedPkts,TotalPkts,ElapsedSec
BPSK,0.0314,0.35,0.055,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.08341407775878906
QPSK,0.0314,0.0628,1.0,64,0.35,0.005,0.9996,hardware,0.0,0.025,0,10,0.07713770866394043
BPSK,0.0314,0.0628,0.5,24,0.02,0.005,1.0008,hardware,0.0,0.025,0,10,0.09695887565612793
BPSK,0.0314,0.0628,1.0,24,0.02,0.005,1.0,software,0.0,0.025,0,10,0.07783246040344238
BPSK,0.0314,0.0628,0.025,32,0.05,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.08304333686828613
BPSK,0.0314,0.0628,0.5,64,0.35,0.005,0.9992,software,0.0,0.025,0,10,0.08786392211914062
QPSK,0.0314,0.0628,0.01,64,0.05,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.08451247215270996
QPSK,0.0314,0.0628,0.5,48,0.25,0.005,1.0004,hardware,0.0,0.025,0,10,0.06483864784240723
BPSK,0.0314,0.0628,1.0,16,0.05,0.005,0.9999,software,0.0,0.025,0,10,0.08542203903198242
BPSK,0.0314,0.045,0.115,32,0.15,0.0,1.0,software,50.0,0.0125,5,10,0.07771873474121094
QPSK,0.01,0.03,0.025,32,0.02,0.02,1.0,hardware,80.0,0.005000000000000001,8,10,0.09135985374450684
BPSK,0.0314,0.025,0.23,32,0.15,0.0,1.0,software,50.0,0.0125,5,10,0.07990789413452148
BPSK,0.0314,0.0628,0.025,48,0.0,0.005,1.0,hardware,90.0,0.0,9,10,0.07039093971252441
QPSK,0.0314,0.0628,0.25,32,0.02,0.005,1.0001,hardware,80.0,0.005000000000000001,8,10,0.07770037651062012
BPSK,0.0314,0.0628,0.25,24,0.25,0.005,1.0004,software,80.0,0.005000000000000001,8,10,0.06666731834411621
BPSK,0.0314,0.0628,1.0,48,0.0,0.005,1.0001,software,0.0,0.5,0,10,0.08374810218811035
QPSK,0.0314,0.0628,0.5,32,0.0,0.005,1.0008,software,0.0,0.5,0,10,0.08733248710632324
QPSK,0.0314,0.0628,0.055,48,0.0,0.005,0.9992,hardware,90.0,0.0,9,10,0.0816195011138916
QPSK,0.0314,0.0628,0.5,32,0.12,0.005,1.0001,software,0.0,0.025,0,10,0.07774901390075684
BPSK,0.0314,0.0628,0.25,16,0.5,0.005,1.0008,software,20.0,0.020000000000000004,2,10,0.066802978515625
BPSK,0.0314,0.0628,1.0,16,0.12,0.005,1.0001,hardware,0.0,0.025,0,10,0.10315442085266113
BPSK,0.0314,0.0628,0.115,48,0.12,0.005,1.0008,software,40.0,0.015,4,10,0.062180519104003906
BPSK,0.0314,0.0628,0.025,16,0.08,0.005,1.0004,hardware,90.0,0.0025000000000000005,9,10,0.0717005729675293
BPSK,0.0314,0.0628,0.025,32,0.18,0.005,0.9992,hardware,90.0,0.0025000000000000005,9,10,0.08256220817565918
QPSK,0.0314,0.0628,0.025,64,0.35,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.07253098487854004
QPSK,0.0314,0.0628,0.25,48,0.18,0.005,1.0008,software,0.0,0.025,0,10,0.08490562438964844
QPSK,0.0314,0.0628,0.5,32,0.35,0.005,1.0,hardware,20.0,0.020000000000000004,2,10,0.06488251686096191
QPSK,0.0314,0.0628,0.025,64,0.02,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.0976264476776123
QPSK,0.0314,0.0628,0.115,16,0.18,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.0599973201751709
BPSK,0.0314,0.0628,1.0,64,0.02,0.005,1.0008,hardware,0.0,0.025,0,10,0.08597660064697266
BPSK,0.0314,0.0628,0.025,16,0.5,0.005,0.9992,software,90.0,0.0025000000000000005,9,10,0.0788416862487793
QPSK,0.0314,0.0628,0.055,24,0.18,0.005,0.9992,hardware,90.0,0.0025000000000000005,9,10,0.08160924911499023
QPSK,0.0314,0.0628,0.25,24,0.08,0.005,1.0004,hardware,80.0,0.005000000000000001,8,10,0.08963155746459961
QPSK,0.0314,0.0628,0.055,64,0.02,0.005,1.0001,hardware,90.0,0.0025000000000000005,9,10,0.07349586486816406
QPSK,0.0314,0.0628,0.25,24,0.35,0.005,1.0001,software,70.0,0.0075,7,10,0.07982373237609863
BPSK,0.0314,0.0628,0.5,48,0.02,0.005,1.0004,software,0.0,0.025,0,10,0.08069992065429688
QPSK,0.0314,0.0628,1.0,64,0.5,0.005,1.0004,software,0.0,0.025,0,10,0.06312108039855957
QPSK,0.0314,0.2,0.145,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.0865335464477539
BPSK,0.0314,0.0628,1.0,16,0.08,0.005,0.9992,software,0.0,0.025,0,10,0.09215593338012695
BPSK,0.0314,0.0628,0.025,32,0.08,0.005,1.0008,hardware,50.0,0.0125,5,10,0.09161972999572754
BPSK,0.0314,0.0628,0.115,16,0.25,0.005,0.9999,hardware,70.0,0.0075,7,10,0.09571957588195801
BPSK,0.0314,0.0628,0.25,24,0.18,0.005,1.0008,hardware,90.0,0.0025000000000000005,9,10,0.07749080657958984
QPSK,0.0314,0.0628,0.25,24,0.25,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.07016181945800781
BPSK,0.0314,0.0628,0.25,24,0.08,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.09389781951904297
QPSK,0.0314,0.0628,0.01,16,0.02,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.10655736923217773
QPSK,0.0314,0.025,0.145,32,0.0,0.0,1.0,software,80.0,0.1,8,10,0.07660937309265137
QPSK,0.0314,0.0628,1.0,32,0.0,0.005,0.9999,hardware,0.0,0.5,0,10,0.06656765937805176
BPSK,0.0314,0.0628,0.025,16,0.35,0.005,1.0004,software,90.0,0.0025000000000000005,9,10,0.0709683895111084
BPSK,0.0314,0.0628,0.5,48,0.18,0.005,1.0001,hardware,0.0,0.025,0,10,0.05623483657836914
BPSK,0.0314,0.0628,1.0,48,0.05,0.005,1.0,hardware,0.0,0.025,0,10,0.06237673759460449
QPSK,0.0314,0.0628,1.0,64,0.0,0.005,0.9999,hardware,0.0,0.5,0,10,0.06173515319824219
QPSK,0.0314,0.0628,0.025,16,0.25,0.005,0.9992,hardware,90.0,0.0025000000000000005,9,10,0.05301523208618164
QPSK,0.0314,0.0628,0.115,32,0.25,0.005,1.0004,software,90.0,0.0025000000000000005,9,10,0.054833173751831055
QPSK,0.0314,0.0628,0.5,24,0.18,0.005,1.0004,hardware,50.0,0.0125,5,10,0.0907599925994873
BPSK,0.0314,0.0628,0.01,24,0.5,0.005,1.0008,hardware,0.0,0.025,0,10,0.05760025978088379
BPSK,0.0314,0.0628,0.115,32,0.18,0.005,0.9992,software,40.0,0.015,4,10,0.056348323822021484
QPSK,0.0314,0.0628,0.115,24,0.18,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.04755830764770508
BPSK,0.1,0.0628,0.025,32,0.02,0.02,1.0,hardware,90.0,0.0025000000000000005,9,10,0.06165933609008789
BPSK,0.0314,0.0628,0.115,24,0.0,0.005,1.0004,hardware,70.0,0.15,7,10,0.04770803451538086
QPSK,0.0314,0.0628,0.115,24,0.0,0.005,0.9992,hardware,90.0,0.0,9,10,0.05203700065612793
QPSK,0.0314,0.0628,0.055,24,0.18,0.005,1.0004,hardware,90.0,0.0025000000000000005,9,10,0.049773216247558594
BPSK,0.0314,0.0628,1.0,32,0.0,0.005,0.9992,software,0.0,0.5,0,10,0.042955875396728516
BPSK,0.0314,0.0628,0.025,24,0.25,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.03827548027038574
QPSK,0.0314,0.35,0.025,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.0789637565612793
BPSK,0.0314,0.0628,1.0,48,0.5,0.005,0.9996,hardware,0.0,0.025,0,10,0.08108830451965332
QPSK,0.0314,0.0628,0.25,64,0.5,0.005,1.0004,hardware,90.0,0.0025000000000000005,9,10,0.07239365577697754
QPSK,0.0314,0.0628,0.01,24,0.18,0.005,1.0008,hardware,20.0,0.020000000000000004,2,10,0.0841364860534668
BPSK,0.0314,0.0628,0.5,16,0.18,0.005,1.0001,hardware,0.0,0.025,0,10,0.08541727066040039
QPSK,0.0314,0.0628,0.055,48,0.35,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.06688618659973145
QPSK,0.25,0.1,0.025,32,0.02,0.01,1.0,software,0.0,0.025,0,10,0.08947539329528809
BPSK,0.0314,0.0628,0.025,32,0.0,0.005,1.0004,hardware,70.0,0.15,7,10,0.08292841911315918
BPSK,0.0314,0.0628,1.0,48,0.5,0.005,1.0008,software,0.0,0.025,0,10,0.09538054466247559
QPSK,0.35,0.1,0.025,32,0.02,0.01,1.0,hardware,0.0,0.025,0,10,0.07933616638183594
BPSK,0.0314,0.0628,0.055,32,0.12,0.005,1.0008,hardware,80.0,0.005000000000000001,8,10,0.1071321964263916
BPSK,0.0314,0.1,0.025,32,0.02,0.03,1.0,software,90.0,0.0025000000000000005,9,10,0.0815439224243164
BPSK,0.0314,0.0628,0.5,16,0.12,0.005,1.0004,software,0.0,0.025,0,10,0.08478212356567383
BPSK,0.0314,0.0628,0.025,16,0.18,0.005,1.0008,hardware,80.0,0.005000000000000001,8,10,0.07631635665893555
QPSK,0.0314,0.0628,0.01,48,0.08,0.005,0.9996,software,80.0,0.005000000000000001,8,10,0.08084630966186523
QPSK,0.0314,0.0628,0.115,32,0.12,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.08798646926879883
QPSK,0.0314,0.0628,0.01,24,0.35,0.005,0.9992,software,30.0,0.017499999999999998,3,10,0.06546711921691895
QPSK,0.0314,0.03,0.025,32,0.02,-0.02,1.0,software,90.0,0.0025000000000000005,9,10,0.07314372062683105
QPSK,0.055,0.0628,0.025,32,0.02,-0.03,1.0,hardware,90.0,0.0025000000000000005,9,10,0.09401893615722656
BPSK,0.026,0.1,0.025,32,0.02,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.0853111743927002
BPSK,0.0314,0.135,0.055,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.08069944381713867
QPSK,0.0314,0.0628,0.01,16,0.25,0.005,0.9996,software,80.0,0.005000000000000001,8,10,0.157698392868042
QPSK,0.0314,0.0628,0.25,24,0.5,0.005,1.0004,hardware,70.0,0.0075,7,10,0.06501340866088867
QPSK,0.0314,0.01,0.018,32,0.15,0.0,1.0,software,20.0,0.020000000000000004,2,10,0.07092618942260742
BPSK,0.0314,0.0628,0.25,48,0.18,0.005,0.9999,software,0.0,0.025,0,10,0.10948562622070312
BPSK,0.0314,0.0628,0.115,48,0.35,0.005,1.0008,hardware,40.0,0.015,4,10,0.09570574760437012
BPSK,0.0314,0.0628,1.0,64,0.12,0.005,0.9992,software,0.0,0.025,0,10,0.10598206520080566
QPSK,0.0314,0.0628,0.5,24,0.08,0.005,1.0001,software,0.0,0.025,0,10,0.12776803970336914
BPSK,0.0314,0.0628,0.115,32,0.35,0.005,1.0,software,70.0,0.0075,7,10,0.09395766258239746
QPSK,0.01,0.03,0.025,32,0.02,0.03,1.0,software,60.0,0.010000000000000002,6,10,0.08419203758239746
QPSK,0.0314,0.0628,0.055,48,0.18,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.0995016098022461
BPSK,0.0314,0.0628,0.25,64,0.02,0.005,1.0,hardware,70.0,0.0075,7,10,0.11644554138183594
QPSK,0.0314,0.0628,0.01,32,0.08,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.09749054908752441
QPSK,0.0314,0.0628,1.0,24,0.35,0.005,1.0004,hardware,0.0,0.025,0,10,0.08708953857421875
QPSK,0.14,0.03,0.025,32,0.02,-0.01,1.0,software,0.0,0.025,0,10,0.0903768539428711
QPSK,0.0314,0.0628,0.025,48,0.35,0.005,1.0008,hardware,60.0,0.010000000000000002,6,10,0.07316803932189941
BPSK,0.0314,0.0628,0.01,16,0.18,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.07951664924621582
BPSK,0.0314,0.0628,0.115,24,0.25,0.005,0.9992,hardware,30.0,0.017499999999999998,3,10,0.08893418312072754
QPSK,0.042,0.03,0.025,32,0.02,0.01,1.0,hardware,80.0,0.005000000000000001,8,10,0.05535006523132324
QPSK,0.0314,0.0628,0.5,24,0.35,0.005,0.9992,hardware,30.0,0.017499999999999998,3,10,0.06706547737121582
QPSK,0.0314,0.0628,0.025,24,0.18,0.005,1.0008,hardware,70.0,0.0075,7,10,0.08092117309570312
BPSK,0.0314,0.0628,0.025,16,0.02,0.005,0.9992,software,90.0,0.0025000000000000005,9,10,0.08018207550048828
QPSK,0.0314,0.0628,0.055,48,0.12,0.005,1.0008,software,90.0,0.0025000000000000005,9,10,0.08041763305664062
BPSK,0.0314,0.0628,0.01,16,0.05,0.005,0.9992,software,40.0,0.015,4,10,0.08843636512756348
QPSK,0.0314,0.0628,0.055,24,0.35,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.07236814498901367
BPSK,0.0314,0.005,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.08446264266967773
BPSK,0.0314,0.0628,0.25,64,0.35,0.005,1.0,hardware,70.0,0.0075,7,10,0.08754134178161621
BPSK,0.0314,0.0628,0.055,24,0.12,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.06731986999511719
QPSK,0.0314,0.0628,1.0,32,0.05,0.005,1.0004,software,0.0,0.025,0,10,0.06966567039489746
QPSK,0.0314,0.0628,0.01,24,0.18,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.0675206184387207
BPSK,0.0314,0.0628,0.055,64,0.02,0.005,1.0001,software,40.0,0.015,4,10,0.10635828971862793
QPSK,0.0314,0.0628,0.055,16,0.25,0.005,1.0001,software,90.0,0.0025000000000000005,9,10,0.09645700454711914
QPSK,0.0314,0.0628,0.25,16,0.35,0.005,1.0004,software,90.0,0.0025000000000000005,9,10,0.08313441276550293
QPSK,0.0314,0.0628,0.25,48,0.35,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.06875014305114746
BPSK,0.0314,0.0628,0.01,64,0.25,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.11487197875976562
QPSK,0.0314,0.0628,0.5,16,0.18,0.005,1.0001,software,0.0,0.025,0,10,0.08312869071960449
BPSK,0.5,0.03,0.025,32,0.02,-0.03,1.0,hardware,0.0,0.025,0,10,0.07778048515319824
QPSK,0.0314,0.0628,0.115,24,0.5,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.06596207618713379
BPSK,0.0314,0.055,0.23,32,0.15,0.0,1.0,software,50.0,0.0125,5,10,0.06763839721679688
BPSK,0.0314,0.0628,0.5,32,0.12,0.005,1.0,software,0.0,0.025,0,10,0.08585619926452637
QPSK,0.0314,0.0628,0.5,16,0.02,0.005,0.9996,hardware,60.0,0.010000000000000002,6,10,0.07595348358154297
QPSK,0.0314,0.0628,0.01,16,0.02,0.005,1.0004,software,70.0,0.0075,7,10,0.07844376564025879
BPSK,0.0314,0.0628,0.055,24,0.5,0.005,0.9992,hardware,90.0,0.0025000000000000005,9,10,0.0989542007446289
QPSK,0.0314,0.0628,0.115,24,0.05,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.1161649227142334
QPSK,0.0314,0.0628,0.055,16,0.08,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.08765673637390137
QPSK,0.0314,0.0628,0.01,24,0.12,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.06198525428771973
BPSK,0.0314,0.0628,0.055,64,0.18,0.005,1.0008,hardware,90.0,0.0025000000000000005,9,10,0.08491802215576172
QPSK,0.0314,0.005,0.055,32,0.15,0.0,1.0,software,20.0,0.020000000000000004,2,10,0.06812047958374023
BPSK,0.0314,0.0628,0.025,64,0.08,0.005,1.0001,hardware,40.0,0.015,4,10,0.09114837646484375
BPSK,0.0314,0.0628,0.025,24,0.0,0.005,0.9999,hardware,90.0,0.0,9,10,0.08424735069274902
QPSK,0.0314,0.0628,0.5,16,0.02,0.005,1.0008,software,0.0,0.025,0,10,0.07065200805664062
BPSK,0.0314,0.0628,0.01,32,0.35,0.005,1.0008,hardware,20.0,0.020000000000000004,2,10,0.08556127548217773
QPSK,0.0314,0.0628,0.25,16,0.18,0.005,1.0001,software,90.0,0.0025000000000000005,9,10,0.06327605247497559
BPSK,0.0314,0.0628,0.01,24,0.25,0.005,1.0008,hardware,10.0,0.022500000000000003,1,10,0.0712895393371582
BPSK,0.0314,0.0628,1.0,16,0.02,0.005,1.0004,hardware,0.0,0.025,0,10,0.06934475898742676
BPSK,0.0314,0.0628,0.055,16,0.5,0.005,1.0001,hardware,90.0,0.0025000000000000005,9,10,0.08663153648376465
BPSK,0.01,0.0628,0.025,32,0.02,-0.01,1.0,software,90.0,0.0025000000000000005,9,10,0.08299899101257324
QPSK,0.0314,0.0628,0.115,48,0.05,0.005,0.9992,software,90.0,0.0025000000000000005,9,10,0.06823897361755371
QPSK,0.0314,0.0628,0.5,64,0.02,0.005,0.9999,software,0.0,0.025,0,10,0.08797788619995117
BPSK,0.0314,0.0628,0.5,48,0.0,0.005,1.0,software,0.0,0.5,0,10,0.10084676742553711
BPSK,0.0314,0.0628,1.0,64,0.08,0.005,1.0001,software,0.0,0.025,0,10,0.09505558013916016
BPSK,0.0314,0.0628,0.025,64,0.18,0.005,1.0004,hardware,50.0,0.0125,5,10,0.09465742111206055
BPSK,0.0314,0.0628,0.01,16,0.35,0.005,1.0001,hardware,90.0,0.0025000000000000005,9,10,0.07674908638000488
BPSK,0.0314,0.0628,0.115,16,0.12,0.005,1.0008,software,60.0,0.010000000000000002,6,10,0.18741106986999512
BPSK,0.0314,0.0628,0.055,64,0.35,0.005,1.0,hardware,30.0,0.017499999999999998,3,10,0.08602166175842285
QPSK,0.0314,0.0628,0.055,16,0.25,0.005,1.0008,software,90.0,0.0025000000000000005,9,10,0.06732797622680664
BPSK,0.0314,0.0628,0.115,64,0.05,0.005,0.9999,software,70.0,0.0075,7,10,0.07798933982849121
QPSK,0.0314,0.0628,0.115,48,0.02,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.1028139591217041
BPSK,0.0314,0.018,0.4,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.08353066444396973
QPSK,0.19,0.03,0.025,32,0.02,0.0,1.0,software,0.0,0.025,0,10,0.0709831714630127
QPSK,0.0314,0.0628,0.115,48,0.02,0.005,1.0008,software,90.0,0.0025000000000000005,9,10,0.06457209587097168
QPSK,0.0314,0.0628,0.5,48,0.02,0.005,0.9999,hardware,0.0,0.025,0,10,0.06759095191955566
BPSK,0.0314,0.0628,0.5,32,0.02,0.005,0.9996,hardware,0.0,0.025,0,10,0.0773308277130127
QPSK,0.0314,0.0628,1.0,16,0.08,0.005,1.0,hardware,0.0,0.025,0,10,0.07343888282775879
BPSK,0.0314,0.035,0.005,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.07356953620910645
BPSK,0.0314,0.005,0.025,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.07715320587158203
QPSK,0.0314,0.0628,0.01,24,0.25,0.005,1.0008,hardware,20.0,0.020000000000000004,2,10,0.0659332275390625
BPSK,0.0314,0.0628,0.115,16,0.35,0.005,1.0004,software,70.0,0.0075,7,10,0.07079839706420898
BPSK,0.0314,0.0628,0.25,48,0.0,0.005,1.0001,hardware,80.0,0.1,8,10,0.09401702880859375
BPSK,0.0314,0.01,0.045,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.07261347770690918
BPSK,0.0314,0.2,0.018,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.10626459121704102
BPSK,0.0314,0.0628,0.055,32,0.25,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.07481241226196289
QPSK,0.0314,0.0628,0.25,32,0.5,0.005,1.0001,software,70.0,0.0075,7,10,0.06789231300354004
QPSK,0.0314,0.0628,0.055,32,0.0,0.005,1.0,software,90.0,0.0,9,10,0.06920266151428223
BPSK,0.0314,0.0628,0.115,64,0.08,0.005,1.0001,software,40.0,0.015,4,10,0.07510566711425781
BPSK,0.0314,0.0628,1.0,48,0.12,0.005,1.0008,hardware,0.0,0.025,0,10,0.08819055557250977
QPSK,0.0314,0.0628,1.0,48,0.5,0.005,1.0004,hardware,0.0,0.025,0,10,0.07441973686218262
BPSK,0.1,0.03,0.025,32,0.02,0.02,1.0,hardware,90.0,0.0025000000000000005,9,10,0.07395768165588379
BPSK,0.0314,0.0628,0.01,48,0.18,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.08130955696105957
BPSK,0.0314,0.0628,0.025,32,0.35,0.005,1.0008,hardware,50.0,0.0125,5,10,0.08166289329528809
QPSK,0.0314,0.0628,0.01,16,0.0,0.005,1.0001,hardware,90.0,0.0,9,10,0.09125185012817383
QPSK,0.0314,0.0628,0.055,64,0.25,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.08341145515441895
BPSK,0.0314,0.0628,0.25,32,0.05,0.005,1.0008,hardware,0.0,0.025,0,10,0.0775761604309082
BPSK,0.0314,0.0628,0.115,48,0.08,0.005,0.9996,hardware,30.0,0.017499999999999998,3,10,0.07930660247802734
QPSK,0.0314,0.0628,0.055,16,0.35,0.005,1.0008,hardware,90.0,0.0025000000000000005,9,10,0.08976197242736816
BPSK,0.0314,0.0628,0.055,16,0.25,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.07878589630126953
QPSK,0.0314,0.0628,0.055,64,0.12,0.005,1.0001,hardware,90.0,0.0025000000000000005,9,10,0.08984947204589844
BPSK,0.0314,0.0628,0.025,24,0.12,0.005,1.0004,hardware,90.0,0.0025000000000000005,9,10,0.05962729454040527
BPSK,0.0314,0.0628,0.115,24,0.35,0.005,1.0008,hardware,0.0,0.025,0,10,0.07124185562133789
QPSK,0.0314,0.0628,0.055,24,0.35,0.005,0.9992,software,90.0,0.0025000000000000005,9,10,0.06775021553039551
QPSK,0.042,0.03,0.025,32,0.02,0.03,1.0,hardware,80.0,0.005000000000000001,8,10,0.10899639129638672
QPSK,0.0314,0.0628,1.0,48,0.05,0.005,1.0008,software,0.0,0.025,0,10,0.07586455345153809
BPSK,0.0314,0.005,0.055,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.07973980903625488
QPSK,0.0314,0.0628,0.01,16,0.18,0.005,0.9992,software,40.0,0.015,4,10,0.08871102333068848
QPSK,0.35,0.1,0.025,32,0.02,-0.02,1.0,hardware,0.0,0.025,0,10,0.06959676742553711
QPSK,0.0314,0.0628,0.5,48,0.08,0.005,0.9992,software,0.0,0.025,0,10,0.07751107215881348
QPSK,0.0314,0.0628,0.025,16,0.08,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.07375788688659668
BPSK,0.0314,0.0628,0.25,16,0.08,0.005,0.9992,software,30.0,0.017499999999999998,3,10,0.08653664588928223
QPSK,0.0314,0.0628,0.01,16,0.5,0.005,0.9992,hardware,10.0,0.022500000000000003,1,10,0.06496143341064453
BPSK,0.0314,0.0628,0.025,24,0.35,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.07977652549743652
BPSK,0.0314,0.0628,0.025,32,0.0,0.005,0.9996,hardware,90.0,0.0,9,10,0.0859670639038086
QPSK,0.026,0.1,0.025,32,0.02,-0.01,1.0,software,90.0,0.0025000000000000005,9,10,0.07104969024658203
QPSK,0.0314,0.0628,0.025,32,0.5,0.005,1.0,software,80.0,0.005000000000000001,8,10,0.08659029006958008
BPSK,0.0314,0.0628,0.01,24,0.08,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.07154011726379395
BPSK,0.042,0.0628,0.025,32,0.02,-0.02,1.0,hardware,90.0,0.0025000000000000005,9,10,0.06270480155944824
BPSK,0.0314,0.0628,0.25,48,0.18,0.005,1.0004,hardware,30.0,0.017499999999999998,3,10,0.08005785942077637
BPSK,0.0314,0.0628,1.0,48,0.12,0.005,1.0004,software,0.0,0.025,0,10,0.07520484924316406
BPSK,0.0314,0.0628,0.045,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.08574891090393066
QPSK,0.0314,0.0628,0.025,48,0.08,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.07781052589416504
BPSK,0.7,0.1,0.025,32,0.02,0.02,1.0,software,0.0,0.025,0,10,0.07854938507080078
BPSK,0.0314,0.135,0.7,32,0.15,0.0,1.0,software,0.0,0.025,0,10,0.08283686637878418
QPSK,0.018,0.1,0.025,32,0.02,0.02,1.0,hardware,90.0,0.0025000000000000005,9,10,0.07647013664245605
BPSK,0.0314,0.0628,0.115,16,0.05,0.005,0.9999,hardware,80.0,0.005000000000000001,8,10,0.09281373023986816
QPSK,0.0314,0.0628,0.025,32,0.05,0.005,1.0001,hardware,90.0,0.0025000000000000005,9,10,0.062488555908203125
QPSK,0.0314,0.0628,0.025,32,0.02,-0.01,1.0,hardware,90.0,0.0025000000000000005,9,10,0.07492375373840332
BPSK,0.5,0.03,0.025,32,0.02,-0.02,1.0,software,0.0,0.025,0,10,0.09997224807739258
QPSK,0.0314,0.0628,0.055,32,0.02,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.06454324722290039
QPSK,0.01,0.0628,0.025,32,0.02,-0.03,1.0,hardware,0.0,0.025,0,10,0.07153558731079102
QPSK,0.0314,0.0628,0.01,32,0.5,0.005,0.9992,software,30.0,0.017499999999999998,3,10,0.06744122505187988
QPSK,0.0314,0.0628,0.01,64,0.18,0.005,1.0008,software,30.0,0.017499999999999998,3,10,0.08118891716003418
QPSK,0.0314,0.0628,0.01,48,0.5,0.005,0.9999,software,80.0,0.005000000000000001,8,10,0.08905482292175293
BPSK,0.0314,0.0628,0.5,48,0.08,0.005,1.0004,hardware,0.0,0.025,0,10,0.07262873649597168
QPSK,0.0314,0.01,0.018,32,0.0,0.0,1.0,software,20.0,0.4,2,10,0.06850814819335938
QPSK,0.0314,0.055,0.045,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.11853766441345215
BPSK,0.35,0.03,0.025,32,0.02,0.01,1.0,software,90.0,0.0025000000000000005,9,10,0.06460928916931152
BPSK,0.0314,0.0628,0.5,24,0.12,0.005,0.9999,hardware,0.0,0.025,0,10,0.07161068916320801
BPSK,0.0314,0.0628,1.0,48,0.0,0.005,0.9999,software,0.0,0.5,0,10,0.07498621940612793
QPSK,0.0314,0.0628,1.0,32,0.08,0.005,0.9996,hardware,0.0,0.025,0,10,0.08195757865905762
BPSK,0.5,0.1,0.025,32,0.02,0.02,1.0,software,0.0,0.025,0,10,0.11467432975769043
BPSK,0.19,0.0628,0.025,32,0.02,0.03,1.0,software,90.0,0.0025000000000000005,9,10,0.07091426849365234
BPSK,0.0314,0.0628,0.025,16,0.02,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.07548856735229492
BPSK,0.0314,0.0628,0.025,16,0.5,0.005,1.0008,hardware,70.0,0.0075,7,10,0.08270502090454102
QPSK,0.0314,0.2,0.07,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.06914591789245605
QPSK,0.0314,0.0628,0.055,64,0.08,0.005,1.0004,software,90.0,0.0025000000000000005,9,10,0.08794546127319336
BPSK,0.0314,0.0628,0.25,48,0.05,0.005,1.0008,hardware,60.0,0.010000000000000002,6,10,0.11279773712158203
BPSK,0.0314,0.0628,1.0,16,0.08,0.005,1.0008,hardware,0.0,0.025,0,10,0.0880289077758789
QPSK,0.0314,0.0628,0.025,24,0.08,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.09109973907470703
